URLs Downloaded, size, # of outlinks found, content-type
http://www.bostonglobe.com/magazine/2017/06/14/why-local-leaders-have-got-better-chance-fixing-economy-than-washington-does/lzrKIehFfID6E3Qp9G8CtK/story.html,51359,99,text/html
https://www.bostonglobe.com/rf/image_90x90/Boston/2011-2020/2014/03/05/BostonGlobe.com/Sports/Images/dupont-13978.tif,2207,0,image/jpeg
https://www.bostonglobe.com/sports/celtics?p1=BGHeader_MainNav,7831,24,text/html
http://www.bostonglobe.com/magazine/2017/06/16/recipes-sandwiches-wow-dad-this-father-day/BzkqKPAITvj9aCKI8PmhqM/story.html,55408,97,text/html
http://www.bostonglobe.com/news/world/2017/09/23/bombers-fly-close-north-korea-tremor-shakes-atomic-test-site/aKGeIbrgCIronM6XUqri4J/story.html,49146,95,text/html
https://www.bostonglobe.com/metro/regionals/south/2017/09/22/theater-group-makes-meal-famed-cooking-show/0VDXJDBlHe9y0BMZukPF9H/amp.html,33399,27,text/html
https://www.bostonglobe.com/magazine/2017/09/20/wants-think-pause-their-relationship-does-mean-over-they-their-late-confused-essentially-living-together-but-now-says-needs-time/2UsIbjBhdICEDXUMoxP2rM/amp.html,27453,20,text/html
https://www.bostonglobe.com/news/world/2017/09/25/russia-committed-multiple-and-grave-rights-abuses-crimea-says/285Q3QpzeV2Y6o02jZLc6N/story.html,48227,93,text/html
http://www.bostonglobe.com/news/world/2017/09/21/mexican-navy-official-missing-child-collapsed-school/2Qy8527yaPlsGHTBJlJIsL/story.html,51681,95,text/html
https://www.bostonglobe.com/sports/celtics/2017/09/25/lebron-james-leads-nba-players-frustration-with-trump/Ypx5bHuIpoRsVKcmt2aOjP/story.html,8088,25,text/html
http://www.bostonglobe.com/magazine/2017/06/15/kennebunkport-retreat-water-built-accommodate-extended-family/LEWah4pnzyNGAZG5J1vfdL/story.html,54853,106,text/html
https://www.bostonglobe.com/news/world/2017/09/25/russia-committed-multiple-and-grave-rights-abuses-crimea-says/285Q3QpzeV2Y6o02jZLc6N/amp.html,25923,16,text/html
https://www.bostonglobe.com/lifestyle/2017/09/21/instagram-william-mann/IbljGrWKuKDAiRYENM7lbI/story.html,46360,99,text/html
http://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/09/18/BostonGlobe.com/Regional/Images/CPL_24socalendar03_so.r.jpg,27265,0,image/jpeg
https://www.bostonglobe.com/lifestyle/2017/02/15/botherd-rated-video-found-her-computer/6z0TYtcsCow0gfqtbhgKyJ/story.html,51252,105,text/html
http://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/09/15/BostonGlobe.com/Arts/Images/Mann_24myinstagram05_arts.r.jpg,19581,0,image/jpeg
http://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/09/21/BostonGlobe.com/Lifestyle/Images/Miller_20harvardpoet03_met.r.jpg,11690,0,image/jpeg
https://www.bostonglobe.com/sports/patriots/2017/09/24/pregame-coverage-anthem-protests-were-passionate-pointed/2youLpzBNLlka5gtmfI8OL/story.html,7769,25,text/html
http://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/09/20/BostonGlobe.com/Regional/Images/30weframin01-6964.r.jpg,32855,0,image/jpeg
https://www.bostonglobe.com/sports/2017/09/24/xander-schauffele-wins-pga-finale-justin-thomas-takes-prize/YLK95AXUB5aee1OJoOSolN/story.html,48603,94,text/html
https://www.bostonglobe.com/lifestyle/2017/09/21/young-poet-for-whom-words-are-not-enough/o54NK48fpuThupPFTzahII/story.html,50945,96,text/html
https://www.bostonglobe.com/lifestyle/2017/09/21/instagram-william-mann/IbljGrWKuKDAiRYENM7lbI/amp.html,25737,22,text/html
http://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/09/24/BostonGlobe.com/Arts/Images/onesummer.r.jpg,14919,0,image/jpeg
https://www.bostonglobe.com/magazine/2017/02/22/what-when-crush-won-take-hint/F36blkw3fBY9YUnT1yDlgL/story.html,51396,107,text/html
https://www.bostonglobe.com/staff/johnsona,41047,102,text/html
https://www.bostonglobe.com/lifestyle/2017/09/21/young-poet-for-whom-words-are-not-enough/o54NK48fpuThupPFTzahII/amp.html,29410,19,text/html
https://www.bostonglobe.com/metro/regionals/west/2017/09/21/framingham-voters-get-first-chance-mayor-council-sept/wFOcX7DgstgAlIXDCTDXsJ/story.html,46804,95,text/html
http://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/09/11/BostonGlobe.com/Magazine/Images/Meredith_Goldstein_NewLogo.r.jpg,19291,0,image/jpeg
http://www.bostonglobe.com/metro/2017/04/13/year-old-harvard-freshman-runs-for-city-council/9rtqcygRtK3t9MqIeuUxkM/story.html,45919,96,text/html
https://www.bostonglobe.com/arts/books/2017/09/25/top-books-targeted-for-banning/OwnNRXHdPGs1agThof0aFN/amp.html,27203,19,text/html
http://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/09/24/BostonGlobe.com/Politics/Images/61b7a1a7ece048c2ac2c780ea88ba64d-61b7a1a7ece048c2ac2c780ea88ba64d-0.r.jpg,15235,0,image/jpeg
https://www.bostonglobe.com/lifestyle/2017/01/19/help-her-husband-trump-supporter/Y73uLg4XnDMGN9W1mtYRNK/story.html,54560,102,text/html
https://www.bostonglobe.com/metro/regionals/west/2017/09/21/framingham-voters-get-first-chance-mayor-council-sept/wFOcX7DgstgAlIXDCTDXsJ/amp.html,25783,19,text/html
https://www.bostonglobe.com/sports/celtics/2017/09/25/here-are-some-takeaways-and-notable-quotes-celtics-media-day-unfolds/GSyrW9ZBcvQFotAXiqnmLL/story.html,7754,25,text/html
https://www.bostonglobe.com/sports/redsox/2017/09/25/eduardo-nunez-returns-red-sox-lineup/EdGk9yTiPiPlHgjbPBYSjO/story.html,7433,25,text/html
https://www.bostonglobe.com/arts/books/2017/09/25/top-books-targeted-for-banning/OwnNRXHdPGs1agThof0aFN/story.html,48162,95,text/html
http://www.bostonglobe.com/sports/redsox/2017/09/02/looking-baseball-distinct-home-run-eras/xId1d49NEx5PV30a2ixJbN/story.html,8116,24,text/html
http://www.bostonglobe.com/metro/2017/08/19/boston-police-disperse-large-crowd-near-downtown-crossing/2XAwEARUVk8YdXfc7xMVnK/story.html,46461,95,text/html
https://www.bostonglobe.com/magazine/2017/02/08/she-missing-guy-she-dumped-why/dvFqbnYb1lLQfPFfcFQq9L/story.html,51046,107,text/html
https://www.bostonglobe.com/news/politics/2017/09/24/trump-allied-nonprofit-tells-supporters-turn-off-nfl/CA4eg52AaoPls66RvHLFOL/amp.html,23690,17,text/html
http://www.bostonglobe.com/metro/2017/07/04/citizenship/Z0ZCHK4qRj6N60zH3eE88N/story.html,53088,100,text/html
https://www.bostonglobe.com/sports/patriots/2017/09/23/there-still-lot-don-know-about-cte-aaron-hernandez-latest-example/6KUvxKpkfeCh0Wz8KIUl6J/amp.html,30581,21,text/html
http://www.bostonglobe.com/sports/2017/06/02/for-splendid-storytelling-frank-deford-wrote-book/4rJjrz3289OC3wubUdCb9H/story.html,50713,101,text/html
https://www.bostonglobe.com/sports/specials/boston-marathon?p1=BGHeader_MainNav_more,107347,245,text/html
https://www.bostonglobe.com/sports/celtics/2017/09/25/here-are-some-takeaways-and-notable-quotes-celtics-media-day-unfolds/GSyrW9ZBcvQFotAXiqnmLL/amp.html,28851,20,text/html
http://www.bostonglobe.com/sports/celtics/2017/07/07/gordon-hayward-seems-sent-from-basketball-heaven/fXx0cVPtVI4RTCd6b9Dg7H/story.html,7987,24,text/html
https://www.bostonglobe.com/sports/patriots/2017/09/23/there-still-lot-don-know-about-cte-aaron-hernandez-latest-example/6KUvxKpkfeCh0Wz8KIUl6J/story.html,8103,25,text/html
https://www.bostonglobe.com/news/politics/2017/09/24/trump-allied-nonprofit-tells-supporters-turn-off-nfl/CA4eg52AaoPls66RvHLFOL/story.html,44925,94,text/html
http://www.bostonglobe.com/metro/2017/06/22/immigration-courts-growing-backlog/eP1PUmY7Yez55JCVMKERAJ/story.html,50888,97,text/html
https://www.bostonglobe.com/2011/09/09/pricklycity/vf3gJQ6PgjjtZzRop4OdnM/story.html,33575,90,text/html
https://www.bostonglobe.com/sports/redsox/2017/09/20/working-overtime-paying-off-for-red-sox/WY6GL4Z81LiXAlTj0YmHZK/story.html,7634,25,text/html
http://www.bostonglobe.com/metro/2017/08/27/welcome-wayback-machine-the-equal-rights-amendment-table/pslRCKVjJKXpxmgtBGyKXL/story.html,55354,105,text/html
http://www.bostonglobe.com/sports/celtics/2017/06/10/the-nba-has-never-been-about-parity-this-league-business-usual/YCYkkCACY5IDNoPt96KWcK/story.html,8320,24,text/html
https://www.bostonglobe.com/sports/2017/09/24/mls-standings/sm0nCybkEWhZxEsjeabXSL/story.html,43221,94,text/html
https://www.bostonglobe.com/sports/2017/09/21/search-for-bruins-radio-voice-continues/gxizeEjzdYMflkKX7ycyNI/story.html,50812,96,text/html
http://www.bostonglobe.com/sports/patriots/2017/08/05/nfl-players-who-say-they-would-die-football-field-are-stupid-not-brave/SCgVIFqYp4uLrdJ6SLkVpI/story.html,8251,24,text/html
http://www.bostonglobe.com/metro/2017/06/25/who-put-selectmen/E6rxDoCpYadPEF7j0GQSkL/story.html,55301,97,text/html
https://www.bostonglobe.com/sports/redsox/2017/09/20/working-overtime-paying-off-for-red-sox/WY6GL4Z81LiXAlTj0YmHZK/amp.html,29669,20,text/html
https://www.bostonglobe.com/sports/2017/09/24/high-school-football/fhCLpPqj4kETtALXqM214N/story.html,49739,94,text/html
http://www.bostonglobe.com/metro/2017/06/16/trump-keeps-place-protections-for-dreamers-who-came-illegally-children/NZAunCSEQDEd0l8fKP3zEK/story.html,51874,98,text/html
https://www.bostonglobe.com/news/world/2017/09/25/merkel-faces-thorny-task-building-new-german-government/81MM5n3IlxYpuGcD7uVZHP/story.html,47159,93,text/html
https://www.bostonglobe.com/metro/regionals/south/2017/09/22/names-wanted-for-veterans-memorial-wall/qstXYW0knOkBHW8vxLipxJ/story.html,44880,95,text/html
http://www.bostonglobe.com/metro/2017/09/22/devos-rescinds-obama-era-guidance-investigating-campus-sexual-assault/umRF7hwneJUI9btKtOU9QO/story.html,53337,101,text/html
http://www.bostonglobe.com/sports/redsox/2017/08/26/long-before-sabermetrics-there-was-art-keefe-baseball-statistician/JehPsRhjARdey4KwGb2uHN/story.html,8229,24,text/html
http://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/04/11/BostonGlobe.com/Magazine/Images/mag0416%20top%20illo%201400x900%20web.r.jpg,22194,0,image/jpeg
https://www.bostonglobe.com/staff/gasper?p1=BGHeader_MainNav_more,42015,103,text/html
http://www.bostonglobe.com/sports/2017/06/20/you-got-pick-will-you-make-right-call/eDfNRxfffbaAwp4V1gxJaP/story.html,42076,95,text/html
https://www.bostonglobe.com/metro/regionals/south/2017/09/22/names-wanted-for-veterans-memorial-wall/qstXYW0knOkBHW8vxLipxJ/amp.html,24162,18,text/html
http://www.bostonglobe.com/metro/2017/05/02/ivanka-trump-the-new-feminist-icon/TRS2Qb1y2vyVJDeosuheaI/story.html,54261,99,text/html
https://www.bostonglobe.com/news/world?p1=BGHeader_SectionTitle,57543,151,text/html
https://www.bostonglobe.com/news/world/2017/09/25/trump-associates-talk-house-panel-russia-inquiry/mKcqwPCYFZHnml5qOY3GnK/story.html,44262,95,text/html
http://www.bostonglobe.com/metro/2017/06/01/the-forgotten-protest-that-sparked-city-racial-unrest/0ry39I37z87TwdBfrqUnTP/story.html,117972,71,text/html
http://www.bostonglobe.com/metro/2017/07/16/mass-effort-ban-public-funding-abortion/xuXMFMC0SuC1Vlu1GpDsiI/story.html,56870,100,text/html
http://www.bostonglobe.com/sports/celtics/2017/06/04/nba-honors-hubie-brown-most-appropriate-way/YyAeVI339Vq2oHCDOzpCzM/story.html,7927,24,text/html
https://www.bostonglobe.com/arts/books/2017/09/21/the-dichotomy-fraternities/EFZKyNdHCtCTYW64hl31EM/story.html,49977,94,text/html
https://www.bostonglobe.com/sports/patriots/2017/09/17/superdome-again-scene-tom-brady-success-story/oNiVO0A28IZLDhzwo367aK/story.html,8166,25,text/html
https://www.bostonglobe.com/sports/celtics/2017/09/25/first-look-revamped-celtics-has-intrigued/wZ7RZt5NC850m3929g9RXM/story.html,7636,25,text/html
http://www.bostonglobe.com/magazine/2017/04/14/five-things-april/HWIygrakog9UwutxazpICP/story.html,46519,103,text/html
https://www.bostonglobe.com/arts/books/2017/09/21/the-dichotomy-fraternities/EFZKyNdHCtCTYW64hl31EM/amp.html,28485,18,text/html
http://www.bostonglobe.com/sports/celtics/2017/07/01/can-james-harden-chris-paul-backcourt-work-and-other-notes/mdWsipf3fmqdpsDRiG9rZN/story.html,8189,24,text/html
http://www.bostonglobe.com/metro/2017/04/09/jackson-square-teens-get-new-hope-for-recreational-center/vCyfrhskoI7ZGwBOkWQAaM/story.html,51488,99,text/html
http://www.bostonglobe.com/metro/2017/09/14/surprisingly-some-feminist-lawyers-side-with-trump-and-devos-campus-assault-policy/ArigBzO86tERWpDW17DbTI/story.html,55455,107,text/html
http://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/09/19/BostonGlobe.com/Arts/Images/Handout_NELN01_arts.r.jpg,19035,0,image/jpeg
http://www.bostonglobe.com/sports/celtics/2017/06/17/years-after-original-dream-team-rest-world-has-arrived/b08J6VUcvvTcoh1e8mSllL/story.html,8215,24,text/html
http://www.bostonglobe.com/metro/2017/04/27/urban-nonprofit-celebrates-years-community-organizing/VPrcGxfv9pYJxnKhNgsvbN/story.html,51217,99,text/html
http://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/09/20/BostonGlobe.com/Arts/Images/AP_44456586528.r.jpg,32603,0,image/jpeg
http://www.bostonglobe.com/metro/2017/08/02/trump-administration-advances-religious-researchers-birth-control-claims/VmnXUDMN9qd74fLIW327oL/story.html,56278,109,text/html
https://www.bostonglobe.com/sports/tv-radio/2017/09/23/espn-john-saunders-lived-painful-life/gfH8jO73ZaRlxRCNJ4oeAO/story.html,49795,94,text/html
http://www.bostonglobe.com/magazine/2017/04/15/elizabeth-warren-says-alzheimer-patients-are-one-good-reason-not-cut-science-spending/bqTX9FQyBkzwszFFWkZHAO/story.html,55859,99,text/html
https://www.bostonglobe.com/sports/2017/09/23/nfl-schedule/vMdw93XW3z8OJ6Y42TFcyL/story.html,47291,96,text/html
http://www.bostonglobe.com/metro/2017/03/30/bernie-sanders-visits-friday-for-three-sold-out-events/IO6Th8bOPQilOjE8VPfhtI/story.html,49127,102,text/html
https://www.bostonglobe.com/sports/2017/09/24/high-school-boys-cross-country/PP3SqbRSLyZJGBPA7Ugq0N/story.html,50075,94,text/html
https://www.bostonglobe.com/arts/books/2017/09/21/children-story-contest-winner-alcott-novel-and-slam-poetry-fund-raiser/OyzfrRgMZPwPy1G2iX8f2J/amp.html,27875,18,text/html
https://www.bostonglobe.com/metro/regionals/west/2017/09/25/auditions-set-for-franklin-company-holiday-musicals/YRNLO7xjMUOpCZ9ExV7Y3K/story.html,43696,93,text/html
http://www.bostonglobe.com/magazine/2017/04/14/blind-date-was-always-dork-with-camera-school/Z9PCSfjgHEFIr0fVVkAP0M/story.html,48949,97,text/html
http://www.bostonglobe.com/metro/2017/07/29/women/1qM1ANXSXPv40H9A0DUMQP/story.html,56475,97,text/html
https://www.bostonglobe.com/news/nation/2017/09/22/reports-say-kylie-jenner-pregnant-with-first-child/AfpRrEBHrqmUMDDtEmCftO/story.html,42695,95,text/html
https://www.bostonglobe.com/metro/regionals/south/2017/09/22/new-schools-for-plymouth/esknfG75ZODcrXBMg7lhQI/story.html,43816,94,text/html
https://www.bostonglobe.com/arts/books/2017/09/21/children-story-contest-winner-alcott-novel-and-slam-poetry-fund-raiser/OyzfrRgMZPwPy1G2iX8f2J/story.html,49948,94,text/html
https://www.bostonglobe.com/sports/redsox?p1=BGHeader_MainNav,7853,24,text/html
http://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/09/15/BostonGlobe.com/Regional/Images/dtlumacki_plyschool_reg01.r.jpg,27979,0,image/jpeg
http://www.bostonglobe.com/news/politics/2017/03/31/sanderswebqanda/BCOVjNTuKc5GAeJtydsZ5N/story.html,49901,97,text/html
https://www.bostonglobe.com/1969/12/10/the-story-behind-spotlight-movie/SGX8aSHYC8x2LRNKHnqJYL/story.html,41372,96,text/html
http://www.bostonglobe.com/news/politics/2017/09/07/campusassault/SKY5Cmec5riQOehTzkcy7K/story.html,54909,103,text/html
http://www.bostonglobe.com/metro/2017/06/20/everett-immigrant-with-plans-shake-city-politics/SX4rriauXrLeGMn2oYxTKI/story.html,56115,104,text/html
http://www.bostonglobe.com/magazine/2017/04/12/what-your-money-gets-you-greater-boston-housing-market-sampling-homes-four-greater-boston-most-demand-locales/3YbR4R5L1tfVE3x8ZMN4uO/story.html,56938,112,text/html
https://www.bostonglobe.com/lifestyle/2017/09/21/the-curious-world-julian-janowitz/8bmMNcrz21cWeirwe124eO/story.html,55143,98,text/html
http://www.bostonglobe.com/metro/2017/04/18/after-years-dorchester-youth-collaborative-faces-dire-financial-straits/Z5hK2de4TIOphLzKDWztjO/story.html,52073,97,text/html
https://www.bostonglobe.com/metro/regionals/south/2017/09/22/new-schools-for-plymouth/esknfG75ZODcrXBMg7lhQI/amp.html,23487,18,text/html
https://www.bostonglobe.com/sports/redsox/2017/09/25/blue-jays-end-red-sox-six-game-win-streak/eWiVSZC3niUOcSo65JDyKN/story.html,7471,25,text/html
https://www.bostonglobe.com/2011/09/09/adam/J0Hy91L88sIY4fsIvoE8qL/story.html,33541,90,text/html
https://www.bostonglobe.com/sports/celtics/2017/09/25/lebron-james-leads-nba-players-frustration-with-trump/Ypx5bHuIpoRsVKcmt2aOjP/amp.html,30636,18,text/html
https://www.bostonglobe.com/lifestyle/names/2017/09/25/jonathan-rhys-meyers-all-smiles-boston-film-festival/y4ShJ05EUQ196bkrL05BnI/story.html,43693,97,text/html
http://www.bostonglobe.com/metro/2017/03/31/sanders-and-warren-join-rally-faithful-supporters/0tcwJfQrjZnKCqe0m0BbvI/story.html,52677,100,text/html
http://www.bostonglobe.com/metro/2017/09/15/will-men-brookline-become-selectwomen/IbyXsshCpaKBdwZOjmwCkM/story.html,46627,99,text/html
http://www.bostonglobe.com/magazine/2017/04/12/why-are-these-housing-markets-hot-homeowners-and-house-hunters-explain/r8spNfSvqv3bjLeDwfuMUO/story.html,58084,114,text/html
https://www.bostonglobe.com/sports/soccer?p1=BGHeader_MainNav_more,94809,205,text/html
https://www.bostonglobe.com/staff/ebbert,42476,102,text/html
https://www.bostonglobe.com/metro/regionals/north/2017/09/29/topsfield-fairest-them-all/MdvEwbjlVYtR5FyjdRCRhN/story.html,50258,99,text/html
https://www.bostonglobe.com/lifestyle/names/2017/09/21/photographic-resource-center-finds-new-home/OCdItejaVeM1WGijtAaIBJ/story.html,44716,96,text/html
http://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/07/25/BostonGlobe.com/Regional/Images/Beckham_30sobeckham01_so.r.jpg,15086,0,image/jpeg
http://www.bostonglobe.com/lifestyle/comics,42957,148,text/html
https://www.bostonglobe.com/metro/regionals/south/2017/07/28/happy-top-ferris-wheel-day-you/JEQ9nkF5v8QjQ4dDXzBWVM/amp.html,27513,19,text/html
https://www.bostonglobe.com/arts/books/2017/09/21/rock-bios-are-his-choice-for-road-trip/mmt82uFhe83yiOU2eK0RbL/story.html,49496,96,text/html
http://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/09/13/BostonGlobe.com/Regional/Images/lee_pumpkin4_met.r.jpg,27501,0,image/jpeg
https://www.bostonglobe.com/rw/Boston/2011-2020/WebGraphics/Sports/BostonGlobe.com/2015/10/20schoolsrail/90hsfb.jpg,21496,0,image/jpeg
http://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/04/11/BostonGlobe.com/Magazine/Images/mag0416%20top%20illo%20A2.r.jpg,22092,0,image/jpeg
http://www.bostonglobe.com/metro/2017/09/04/sanders-blasts-trump-over-daca/KQnqYcZFS3pdGOijio3x1M/story.html,50568,99,text/html
https://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/09/24/BostonGlobe.com/ReceivedContent/Images/Davis25.r.jpg,33221,0,image/jpeg
https://www.bostonglobe.com/metro/regionals/north/2017/09/29/topsfield-fairest-them-all/MdvEwbjlVYtR5FyjdRCRhN/amp.html,30615,20,text/html
https://www.bostonglobe.com/lifestyle/names/2017/09/21/boston-casting-seeks-single-women/wrFO7VNQ6RI9chzZ28rKCN/story.html,42509,94,text/html
http://www.bostonglobe.com/lifestyle/comics?p1=BGHeader_SectionLink,42957,148,text/html
https://www.bostonglobe.com/metro/regionals/south/2017/07/28/happy-top-ferris-wheel-day-you/JEQ9nkF5v8QjQ4dDXzBWVM/story.html,48611,96,text/html
https://www.bostonglobe.com/arts/books/2017/09/21/gorbachev-tragic-hero/2kaZ0wBLOYmkEyOF9o86WL/story.html,54122,94,text/html
http://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/09/25/BostonGlobe.com/Sports/Images/853449776.r.jpg,16022,0,image/jpeg
https://www.bostonglobe.com/staff/shaughnessy?p1=BGHeader_MainNav_more,41034,103,text/html
https://www.bostonglobe.com/opinion/2017/09/18/open-letter-congress-impeach-trump/w1CijRmEgKm6QW1bu71jdO/story.html?p1=AMP_Recirculation_Pos7,55608,103,text/html
https://www.bostonglobe.com/metro/2017/09/25/parents-teen-accused-near-hanging-say-incident-was-backyard-accident-not-racism/WKwgtgRIBRlC8HohUBUx4I/story.html?p1=AMP_Recirculation_Pos6,50174,99,text/html
